timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1761058001785,00055,8,8,0,0,6,55,47.766349,127.000000,5,6.060227,59.000000,4,2.278334,51.000000,7,1.504593,49.000000,2,-7.640670,31.000000,3,-8.466385,29.000000,8,-16.635200,13.000000,,,,,,
1761058001785,00057,8,8,0,0,6,57,33.800983,115.000000,5,0.064247,46.000000,7,-1.404177,44.000000,2,-1.926884,42.000000,8,-3.687314,39.000000,4,-9.898053,26.000000,3,-14.349877,17.000000,,,,,,
1761058001785,00058,8,8,0,0,6,58,20.213098,87.000000,4,8.045855,63.000000,7,3.453957,53.000000,5,3.213438,53.000000,2,-0.358681,46.000000,8,-6.873758,33.000000,3,-20.098461,6.000000,,,,,,
1761058001785,00012,8,8,0,0,6,12,34.675316,116.000000,2,10.395822,67.000000,7,3.609159,54.000000,5,-1.611396,43.000000,8,-13.079476,20.000000,4,-20.491682,5.000000,3,-24.991954,0.000000,,,,,,
1761058001785,00061,8,8,0,0,6,61,19.320295,85.000000,5,4.130791,55.000000,7,-0.455052,45.000000,2,-5.134081,36.000000,8,-6.671423,33.000000,3,-12.165415,22.000000,4,-17.949847,10.000000,,,,,,
1761058001785,00038,8,8,0,0,6,38,13.340535,73.000000,5,16.709763,80.000000,2,5.073356,57.000000,4,0.038296,46.000000,8,-4.173870,38.000000,7,-5.815905,35.000000,3,-27.799593,0.000000,,,,,,
1761058001885,00011,7,7,0,0,6,11,23.528537,94.000000,2,1.561127,50.000000,3,0.537912,47.000000,7,-1.107389,44.000000,8,-3.602861,39.000000,5,-5.911280,34.000000,4,-22.347400,1.000000,,,,,,
1761058001885,00043,7,7,0,0,6,43,26.149479,99.000000,2,7.439171,61.000000,8,4.026836,54.000000,5,2.227916,51.000000,7,-0.747346,45.000000,3,-4.167193,38.000000,4,-19.098325,8.000000,,,,,,
1761058001885,00055,7,7,0,0,6,55,43.197215,127.000000,5,5.800725,58.000000,7,-0.175652,46.000000,4,-1.727218,43.000000,2,-8.372981,29.000000,3,-11.266992,24.000000,8,-15.488592,15.000000,,,,,,
1761058001885,00057,7,7,0,0,6,57,34.183915,115.000000,8,-1.969846,42.000000,2,-4.476063,37.000000,7,-4.518441,37.000000,5,-6.575948,33.000000,4,-7.545791,31.000000,3,-14.787135,17.000000,,,,,,
1761058001885,00058,7,7,0,0,6,58,17.844527,82.000000,4,8.789420,64.000000,5,5.105522,57.000000,7,4.640838,56.000000,2,0.559375,47.000000,8,-6.015291,34.000000,3,-20.239365,6.000000,,,,,,
1761058001885,00012,7,7,0,0,6,12,33.020595,113.000000,2,12.294880,71.000000,7,7.652890,62.000000,5,-0.643097,45.000000,8,-11.958233,22.000000,4,-20.134147,6.000000,3,-25.466310,0.000000,,,,,,
1761058001885,00061,7,7,0,0,6,61,18.569768,84.000000,5,5.690180,58.000000,7,2.431959,51.000000,8,-5.277859,36.000000,2,-8.213205,30.000000,3,-10.182414,26.000000,4,-14.187546,18.000000,,,,,,
1761058001985,00011,7,7,0,0,6,11,21.447632,90.000000,7,1.438138,49.000000,3,1.149755,49.000000,2,-1.848135,43.000000,5,-2.759253,41.000000,8,-3.457518,39.000000,4,-18.452608,9.000000,,,,,,
1761058001985,00043,7,7,0,0,6,43,28.692720,104.000000,8,7.463445,61.000000,5,3.467159,53.000000,2,1.227806,49.000000,7,-3.341468,40.000000,3,-3.917574,38.000000,4,-18.939344,8.000000,,,,,,
1761058001985,00055,7,7,0,0,6,55,44.016418,127.000000,5,5.156620,57.000000,7,0.633417,48.000000,4,-2.466356,41.000000,2,-6.109394,34.000000,3,-11.982103,22.000000,8,-21.568201,3.000000,,,,,,
1761058001985,00057,7,7,0,0,6,57,33.267579,113.000000,8,2.625335,52.000000,5,-2.511896,41.000000,7,-2.680012,41.000000,2,-3.624255,39.000000,4,-7.157091,32.000000,3,-18.082149,10.000000,,,,,,
1761058001985,00058,7,7,0,0,6,58,19.707496,86.000000,5,9.741763,66.000000,4,9.440155,65.000000,7,8.506503,64.000000,2,-2.867945,41.000000,8,-9.068335,28.000000,3,-26.816360,0.000000,,,,,,
1761058001985,00012,7,7,0,0,6,12,38.013342,123.000000,2,10.092540,67.000000,7,4.192041,55.000000,5,-3.632325,39.000000,8,-15.403920,15.000000,4,-23.386870,0.000000,3,-23.524560,0.000000,,,,,,
1761058001985,00061,7,7,0,0,6,61,17.266814,81.000000,5,6.966041,60.000000,2,1.202172,49.000000,7,-1.569559,43.000000,3,-7.575897,31.000000,8,-8.927677,28.000000,4,-15.049118,16.000000,,,,,,
1761058002085,00011,7,7,0,0,6,11,19.902799,86.000000,7,1.968652,50.000000,3,0.751864,48.000000,2,-0.396936,46.000000,8,-2.623449,41.000000,5,-10.117137,26.000000,4,-19.914912,6.000000,,,,,,
1761058002085,00043,7,7,0,0,6,43,31.279969,109.000000,8,4.115574,55.000000,2,3.753532,54.000000,5,3.292624,53.000000,3,-0.519655,45.000000,7,-0.708763,45.000000,4,-18.996826,8.000000,,,,,,
1761058002085,00055,7,7,0,0,6,55,44.360166,127.000000,5,7.968455,62.000000,7,1.372398,49.000000,2,-5.110313,36.000000,4,-5.388765,36.000000,3,-14.445055,17.000000,8,-16.316126,13.000000,,,,,,
1761058002085,00057,7,7,0,0,6,57,32.570946,112.000000,8,-0.426190,46.000000,7,-1.604146,43.000000,5,-5.069632,36.000000,4,-5.922762,34.000000,2,-7.393660,31.000000,3,-21.704975,3.000000,,,,,,
1761058002085,00058,7,7,0,0,6,58,17.589474,82.000000,5,15.166697,77.000000,4,8.537904,64.000000,7,5.121357,57.000000,2,-0.288415,46.000000,8,-4.276073,38.000000,3,-20.059451,6.000000,,,,,,
1761058002085,00012,7,7,0,0,6,12,32.765980,112.000000,2,10.986298,69.000000,7,4.943348,56.000000,5,-1.735024,43.000000,8,-16.066922,14.000000,4,-20.177924,6.000000,3,-26.680790,0.000000,,,,,,
1761058002085,00061,7,7,0,0,6,61,21.367290,89.000000,2,8.501425,64.000000,5,5.805702,58.000000,7,-2.132371,42.000000,8,-7.237589,32.000000,3,-7.473197,31.000000,4,-11.794231,23.000000,,,,,,
1761058002185,00011,7,7,0,0,6,11,19.391959,85.000000,7,6.913004,60.000000,2,-1.961048,42.000000,8,-4.785899,37.000000,5,-6.707414,33.000000,3,-6.924572,32.000000,4,-14.176830,18.000000,,,,,,
1761058002185,00043,7,7,0,0,6,43,30.612927,108.000000,8,8.273076,63.000000,2,5.683840,58.000000,5,3.332182,53.000000,3,-0.751485,45.000000,7,-5.346725,36.000000,4,-19.463399,7.000000,,,,,,
1761058002185,00055,7,7,0,0,6,55,41.266239,127.000000,5,1.236177,49.000000,7,-0.950483,44.000000,2,-4.719310,37.000000,4,-6.088024,34.000000,3,-13.113361,20.000000,8,-21.020061,4.000000,,,,,,
1761058002185,00057,7,7,0,0,6,57,34.719474,116.000000,8,4.679686,56.000000,7,2.122061,51.000000,5,-4.749403,37.000000,2,-7.270053,32.000000,4,-9.118897,28.000000,3,-21.049964,4.000000,,,,,,
1761058002185,00058,7,7,0,0,6,58,17.172855,81.000000,4,9.832015,66.000000,7,6.933432,60.000000,5,6.517042,60.000000,8,-3.537705,39.000000,2,-3.539179,39.000000,3,-24.628863,0.000000,,,,,,
1761058002185,00012,7,7,0,0,6,12,34.292248,115.000000,2,14.101604,75.000000,7,5.245470,57.000000,5,-4.075152,38.000000,8,-13.538842,19.000000,4,-20.626632,5.000000,3,-23.947144,0.000000,,,,,,
1761058002185,00061,7,7,0,0,6,61,30.640940,108.000000,5,9.431959,65.000000,2,5.270781,57.000000,7,2.568741,52.000000,3,-5.268577,36.000000,8,-8.575527,29.000000,4,-9.218024,28.000000,,,,,,
1761058002285,00011,7,7,0,0,6,11,23.248731,93.000000,7,7.377453,61.000000,8,-2.667702,41.000000,2,-3.979391,38.000000,5,-4.793839,37.000000,3,-5.233620,36.000000,4,-14.942402,16.000000,,,,,,
1761058002285,00043,7,7,0,0,6,43,41.444503,127.000000,8,9.114093,65.000000,5,4.641867,56.000000,2,2.636277,52.000000,7,-2.126921,42.000000,3,-4.690630,37.000000,4,-19.123827,8.000000,,,,,,
1761058002285,00055,7,7,0,0,6,55,41.900339,127.000000,5,0.726730,48.000000,7,-2.107337,42.000000,4,-2.240347,42.000000,2,-7.556977,31.000000,3,-13.494816,19.000000,8,-19.064559,8.000000,,,,,,
1761058002285,00057,7,7,0,0,6,57,34.320448,116.000000,2,10.504502,68.000000,8,7.729500,62.000000,7,1.088316,49.000000,5,-4.099902,38.000000,4,-10.271429,26.000000,3,-22.602835,1.000000,,,,,,
1761058002285,00058,7,7,0,0,6,58,21.258359,89.000000,7,10.084426,67.000000,4,7.010982,60.000000,5,3.576794,54.000000,8,-4.361309,38.000000,2,-5.228727,36.000000,3,-21.501055,3.000000,,,,,,
1761058002285,00012,7,7,0,0,6,12,37.045346,121.000000,2,12.803374,72.000000,7,9.192603,65.000000,5,-1.360665,44.000000,8,-13.561797,19.000000,4,-22.151696,2.000000,3,-30.345994,0.000000,,,,,,
1761058002285,00061,7,7,0,0,6,61,25.812651,98.000000,2,6.352218,59.000000,5,6.027532,59.000000,7,1.929610,50.000000,3,-5.197523,36.000000,4,-8.070679,30.000000,8,-8.814047,29.000000,,,,,,
1761058002385,00011,7,7,0,0,6,11,16.922731,80.000000,7,7.426476,61.000000,3,-4.102779,38.000000,2,-4.408866,37.000000,8,-6.464715,33.000000,5,-7.326122,32.000000,4,-21.074843,4.000000,,,,,,
1761058002385,00043,7,7,0,0,6,43,41.993663,127.000000,8,7.245718,61.000000,2,4.646242,56.000000,5,4.422984,55.000000,7,-2.895860,41.000000,3,-3.932265,38.000000,4,-16.511702,13.000000,,,,,,
1761058002385,00055,7,7,0,0,6,55,38.715194,124.000000,5,3.551598,54.000000,7,-3.180673,40.000000,2,-4.779461,37.000000,4,-5.580753,35.000000,3,-18.034931,10.000000,8,-20.296385,5.000000,,,,,,
1761058002385,00057,7,7,0,0,6,57,34.730265,116.000000,8,4.507286,55.000000,7,-0.659273,45.000000,5,-3.889438,39.000000,2,-8.830117,29.000000,4,-13.446824,19.000000,3,-21.344359,3.000000,,,,,,
1761058002385,00058,7,7,0,0,6,58,16.732831,80.000000,7,7.553212,62.000000,4,7.482316,61.000000,5,-0.900783,45.000000,8,-4.390112,38.000000,2,-4.805329,37.000000,3,-17.738291,11.000000,,,,,,
1761058002385,00012,7,7,0,0,6,12,35.747396,118.000000,2,13.619285,74.000000,7,5.216097,57.000000,5,-3.642990,39.000000,8,-14.814581,17.000000,4,-18.996042,8.000000,3,-29.083551,0.000000,,,,,,
1761058002385,00061,7,7,0,0,6,61,26.783885,100.000000,5,10.774365,68.000000,2,6.206252,59.000000,7,3.848893,54.000000,8,-5.721283,35.000000,3,-5.780200,35.000000,4,-9.126087,28.000000,,,,,,
1761058002485,00011,7,7,0,0,6,11,16.364262,79.000000,7,9.189843,65.000000,3,-6.663519,33.000000,2,-6.853435,33.000000,8,-8.825604,29.000000,5,-12.408435,21.000000,4,-15.361591,15.000000,,,,,,
1761058002485,00043,7,7,0,0,6,43,40.187246,127.000000,2,6.719564,60.000000,8,3.369191,53.000000,5,3.353262,53.000000,7,-2.329205,42.000000,3,-4.634845,37.000000,4,-23.099556,0.000000,,,,,,
1761058002485,00055,7,7,0,0,6,55,35.506859,118.000000,5,2.982149,52.000000,7,-0.887078,45.000000,4,-5.431011,35.000000,2,-10.753771,25.000000,3,-13.438288,19.000000,8,-18.913805,8.000000,,,,,,
1761058002485,00057,7,7,0,0,6,57,32.252655,111.000000,8,2.282426,51.000000,7,0.100320,47.000000,5,-3.001077,40.000000,2,-7.467521,31.000000,4,-10.990452,24.000000,3,-20.214522,6.000000,,,,,,
1761058002485,00058,7,7,0,0,6,58,14.644744,76.000000,7,7.413929,61.000000,4,5.271408,57.000000,5,4.128552,55.000000,8,-2.463317,41.000000,2,-8.006484,30.000000,3,-21.023904,4.000000,,,,,,
1761058002485,00012,7,7,0,0,6,12,38.169589,123.000000,2,13.726126,74.000000,7,9.919180,66.000000,5,-4.245917,38.000000,8,-13.592804,19.000000,4,-22.098796,2.000000,3,-30.250862,0.000000,,,,,,
1761058002485,00061,7,7,0,0,6,61,22.180543,91.000000,2,4.849358,56.000000,5,2.778906,52.000000,7,-0.691718,45.000000,3,-2.956956,40.000000,8,-5.814662,35.000000,4,-12.003291,22.000000,,,,,,
1761058002585,00011,7,7,0,0,6,11,18.676437,84.000000,7,6.428831,59.000000,8,-6.045696,34.000000,2,-6.298523,34.000000,3,-8.184655,30.000000,5,-10.019000,26.000000,4,-16.713766,13.000000,,,,,,
1761058002585,00043,7,7,0,0,6,43,40.202713,127.000000,2,7.135391,61.000000,5,5.773859,58.000000,8,5.535858,58.000000,7,-1.909431,43.000000,3,-7.697527,31.000000,4,-20.269550,6.000000,,,,,,
1761058002585,00055,7,7,0,0,6,55,39.261870,126.000000,5,2.866371,52.000000,7,-0.648359,45.000000,3,-9.997827,26.000000,2,-10.139590,26.000000,4,-10.824360,25.000000,8,-16.308451,13.000000,,,,,,
1761058002585,00057,7,7,0,0,6,57,25.915694,99.000000,8,4.557688,56.000000,7,4.006305,54.000000,5,-2.148830,42.000000,2,-3.710138,39.000000,4,-14.400279,17.000000,3,-20.144401,6.000000,,,,,,
1761058002585,00058,7,7,0,0,6,58,15.822833,78.000000,4,8.432720,63.000000,7,6.113175,59.000000,2,5.803260,58.000000,5,5.521043,57.000000,8,-0.198384,46.000000,3,-21.743740,3.000000,,,,,,
1761058002585,00012,7,7,0,0,6,12,32.250081,111.000000,2,11.404015,69.000000,7,5.746359,58.000000,5,-3.921131,38.000000,4,-18.151819,10.000000,8,-20.555672,5.000000,3,-27.238117,0.000000,,,,,,
1761058002585,00061,7,7,0,0,6,61,29.106758,105.000000,7,5.293876,57.000000,5,5.044288,57.000000,2,2.331721,51.000000,3,-2.312685,42.000000,4,-2.538560,41.000000,8,-9.412090,27.000000,,,,,,
1761058002685,00011,7,7,0,0,6,11,19.596804,86.000000,7,4.191081,55.000000,3,-6.192525,34.000000,8,-9.647344,27.000000,2,-11.569791,23.000000,4,-15.853977,14.000000,5,-16.692946,13.000000,,,,,,
1761058002685,00043,7,7,0,0,6,43,41.740542,127.000000,5,7.522060,62.000000,2,6.062729,59.000000,3,-1.738679,43.000000,8,-1.832162,43.000000,7,-3.299989,40.000000,4,-20.588790,5.000000,,,,,,
1761058002685,00055,7,7,0,0,6,55,43.526144,127.000000,5,2.899301,52.000000,7,-2.687102,41.000000,2,-8.902236,28.000000,4,-9.329312,28.000000,3,-13.608739,19.000000,8,-13.854953,18.000000,,,,,,
1761058002685,00057,7,7,0,0,6,57,9.251240,65.000000,7,5.030585,57.000000,5,-0.244388,46.000000,8,-3.209112,40.000000,2,-3.486200,39.000000,4,-16.875937,12.000000,3,-20.363609,5.000000,,,,,,
1761058002685,00058,7,7,0,0,6,58,16.150241,79.000000,4,13.668200,74.000000,7,6.618588,60.000000,2,3.729884,54.000000,5,1.551620,49.000000,8,-3.609204,39.000000,3,-18.904324,8.000000,,,,,,
1761058002685,00012,7,7,0,0,6,12,33.679620,114.000000,2,8.319485,63.000000,7,7.945205,62.000000,5,-2.630519,41.000000,4,-17.138409,12.000000,8,-23.870253,0.000000,3,-28.842594,0.000000,,,,,,
1761058002685,00061,7,7,0,0,6,61,35.148830,117.000000,2,5.003334,56.000000,5,2.881237,52.000000,7,0.463720,47.000000,3,-1.480396,43.000000,4,-4.552691,37.000000,8,-9.895979,26.000000,,,,,,
1761058002785,00011,7,7,0,0,6,11,17.272015,81.000000,7,6.672347,60.000000,3,-6.582470,33.000000,8,-6.938244,32.000000,2,-8.320624,30.000000,4,-15.783191,15.000000,5,-20.864827,4.000000,,,,,,
1761058002785,00043,7,7,0,0,6,43,39.438635,126.000000,2,6.351728,59.000000,5,4.438252,55.000000,8,0.646227,48.000000,7,-5.358181,36.000000,3,-6.143458,34.000000,4,-18.728854,9.000000,,,,,,
1761058002785,00055,7,7,0,0,6,55,44.153334,127.000000,5,7.779887,62.000000,7,-3.451459,39.000000,2,-10.557898,25.000000,4,-11.882743,22.000000,3,-12.241835,22.000000,8,-14.563647,17.000000,,,,,,
1761058002785,00057,7,7,0,0,6,57,10.246906,67.000000,7,2.209731,51.000000,5,0.954049,48.000000,8,0.183330,47.000000,2,-5.984473,34.000000,4,-15.427981,15.000000,3,-16.567689,13.000000,,,,,,
1761058002785,00058,7,7,0,0,6,58,17.442751,82.000000,4,12.439564,71.000000,7,5.987274,58.000000,2,5.958082,58.000000,5,4.241646,55.000000,8,-3.108583,40.000000,3,-18.374150,9.000000,,,,,,
1761058002785,00012,7,7,0,0,6,12,29.797655,106.000000,2,12.569732,72.000000,7,5.653907,58.000000,5,-5.861658,35.000000,4,-11.084725,24.000000,8,-20.393342,5.000000,3,-28.077568,0.000000,,,,,,
1761058002785,00061,7,7,0,0,6,61,32.728490,112.000000,5,4.095165,55.000000,7,1.848702,50.000000,3,-1.200265,44.000000,4,-6.571576,33.000000,8,-10.423264,25.000000,2,-14.093433,18.000000,,,,,,
1761058002885,00011,7,7,0,0,6,11,15.846905,78.000000,7,4.214778,55.000000,8,-1.645543,43.000000,2,-5.042414,36.000000,3,-10.615485,25.000000,5,-13.114950,20.000000,4,-16.811183,12.000000,,,,,,
1761058002885,00043,7,7,0,0,6,43,35.319646,118.000000,5,7.246462,61.000000,2,6.489728,59.000000,8,-4.287686,38.000000,3,-4.854057,37.000000,7,-7.591747,31.000000,4,-18.944943,8.000000,,,,,,
1761058002885,00055,7,7,0,0,6,55,38.434120,124.000000,5,11.091416,69.000000,7,-3.663298,39.000000,4,-8.672312,29.000000,2,-8.781161,29.000000,3,-10.908027,24.000000,8,-13.996458,18.000000,,,,,,
1761058002885,00057,7,7,0,0,6,57,10.986323,69.000000,7,3.830965,54.000000,5,1.012502,48.000000,2,-2.204701,42.000000,8,-6.400303,33.000000,4,-13.854192,18.000000,3,-16.389247,13.000000,,,,,,
1761058002885,00058,7,7,0,0,6,58,18.223412,83.000000,2,9.301663,65.000000,4,6.875659,60.000000,7,5.107158,57.000000,5,2.902467,52.000000,8,-0.132461,46.000000,3,-17.133112,12.000000,,,,,,
1761058002885,00012,7,7,0,0,6,12,31.322871,110.000000,2,10.119495,67.000000,7,7.692953,62.000000,5,-4.902253,36.000000,4,-10.931833,24.000000,8,-19.712954,7.000000,3,-25.552705,0.000000,,,,,,
