timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1761058001585,00041,8,8,0,0,7,41,35.556515,118.000000,8,12.707203,72.000000,2,9.129698,65.000000,3,-2.199010,42.000000,4,-6.689066,33.000000,5,-7.503859,31.000000,6,-19.987641,6.000000,,,,,,
1761058001585,00059,8,8,0,0,7,59,17.987690,83.000000,6,6.954962,60.000000,2,4.907025,56.000000,3,-0.689413,45.000000,5,-2.005569,42.000000,4,-2.806374,41.000000,8,-15.134579,16.000000,,,,,,
1761058001585,00062,8,8,0,0,7,62,21.570669,90.000000,8,4.986403,56.000000,5,-7.138959,32.000000,6,-8.686188,29.000000,2,-11.669367,23.000000,4,-12.068692,22.000000,3,-14.468996,17.000000,,,,,,
1761058001685,00003,8,7,0,0,7,3,19.802998,86.000000,6,8.542331,64.000000,5,-1.436898,43.000000,4,-7.352926,32.000000,2,-9.727128,27.000000,8,-11.691695,23.000000,3,-12.894986,20.000000,,,,,,
1761058001685,00010,8,7,0,0,7,10,17.851206,82.000000,8,3.577097,54.000000,4,3.189128,53.000000,2,2.221025,51.000000,3,-6.832198,33.000000,5,-8.070269,30.000000,6,-10.006830,26.000000,,,,,,
1761058001685,00024,8,7,0,0,7,24,25.342662,97.000000,2,7.112847,61.000000,8,-3.291655,40.000000,6,-6.660313,33.000000,5,-7.095599,32.000000,4,-12.670253,21.000000,3,-12.787854,21.000000,,,,,,
1761058001685,00027,8,7,0,0,7,27,23.155621,93.000000,8,4.370060,55.000000,2,2.695827,52.000000,6,1.029829,48.000000,5,-5.325450,36.000000,3,-9.026465,28.000000,4,-13.922437,18.000000,,,,,,
1761058001685,00041,8,7,0,0,7,41,35.956818,119.000000,2,8.144762,63.000000,8,7.880800,62.000000,3,-1.274673,44.000000,5,-5.100731,36.000000,4,-5.924341,34.000000,6,-19.717532,7.000000,,,,,,
1761058001685,00059,8,7,0,0,7,59,18.577317,84.000000,2,8.732578,64.000000,6,5.051572,57.000000,3,3.834357,54.000000,5,-3.760256,39.000000,4,-3.976394,38.000000,8,-17.381879,11.000000,,,,,,
1761058001685,00062,8,7,0,0,7,62,22.963065,93.000000,8,2.770355,52.000000,5,-7.965740,30.000000,2,-8.671993,29.000000,6,-8.872636,28.000000,4,-8.884135,28.000000,3,-14.626952,17.000000,,,,,,
1761058001685,00001,8,7,0,0,7,1,16.142829,79.000000,4,8.140747,63.000000,2,7.324640,61.000000,8,5.598072,58.000000,5,-8.386353,29.000000,3,-16.514332,13.000000,6,-16.670110,13.000000,,,,,,
1761058001785,00003,8,8,0,0,7,3,17.426321,81.000000,6,3.573310,54.000000,5,-2.841948,41.000000,2,-4.921798,36.000000,4,-7.751838,31.000000,8,-11.155078,24.000000,3,-12.684566,21.000000,,,,,,
1761058001785,00010,8,8,0,0,7,10,17.963072,83.000000,8,7.088387,61.000000,4,5.280676,57.000000,2,-0.583227,45.000000,3,-5.137553,36.000000,5,-7.916319,30.000000,6,-8.977549,28.000000,,,,,,
1761058001785,00024,8,8,0,0,7,24,36.966122,121.000000,2,11.146266,69.000000,8,-6.234148,34.000000,6,-7.437685,31.000000,5,-11.490680,23.000000,3,-12.281366,22.000000,4,-12.736016,21.000000,,,,,,
1761058001785,00027,8,8,0,0,7,27,24.911236,97.000000,8,6.329159,59.000000,2,3.758111,54.000000,6,1.144510,49.000000,3,-0.442448,45.000000,5,-0.537174,45.000000,4,-17.721320,11.000000,,,,,,
1761058001785,00041,8,8,0,0,7,41,29.865349,107.000000,2,6.981200,60.000000,8,5.487275,57.000000,3,-3.418210,39.000000,4,-5.384610,36.000000,5,-6.591640,33.000000,6,-17.106645,12.000000,,,,,,
1761058001785,00059,8,8,0,0,7,59,21.204599,89.000000,6,10.929308,68.000000,2,9.724569,66.000000,3,4.194586,55.000000,5,-2.717959,41.000000,4,-4.516437,37.000000,8,-13.880471,18.000000,,,,,,
1761058001785,00062,8,8,0,0,7,62,35.677741,118.000000,8,3.890375,54.000000,6,-3.870449,39.000000,2,-7.279790,32.000000,5,-9.094889,28.000000,4,-10.657919,25.000000,3,-13.841404,18.000000,,,,,,
1761058001785,00001,8,8,0,0,7,1,14.793693,76.000000,4,12.203835,71.000000,8,8.298892,63.000000,2,7.805243,62.000000,5,4.287135,55.000000,3,-14.406177,17.000000,6,-16.246908,14.000000,,,,,,
1761058001885,00003,8,8,0,0,7,3,18.186750,83.000000,6,8.903989,64.000000,5,1.575890,50.000000,4,-3.645107,39.000000,2,-4.369381,38.000000,8,-9.310485,28.000000,3,-19.173749,8.000000,,,,,,
1761058001885,00010,8,8,0,0,7,10,13.903759,74.000000,4,6.081550,59.000000,8,4.733689,56.000000,2,0.301924,47.000000,3,-5.070168,36.000000,6,-6.249060,34.000000,5,-7.923477,30.000000,,,,,,
1761058001885,00024,8,8,0,0,7,24,27.969002,103.000000,2,8.501811,64.000000,8,-6.357217,34.000000,4,-8.133282,30.000000,6,-8.446116,29.000000,5,-9.451635,27.000000,3,-15.287693,16.000000,,,,,,
1761058001885,00027,8,8,0,0,7,27,21.423852,90.000000,6,4.130856,55.000000,8,3.099704,53.000000,3,0.979317,48.000000,2,0.352890,47.000000,5,-1.665103,43.000000,4,-15.498097,15.000000,,,,,,
1761058001885,00041,8,8,0,0,7,41,34.683432,116.000000,2,11.692568,70.000000,8,3.978677,54.000000,3,0.167673,47.000000,4,-5.313917,36.000000,5,-9.169069,28.000000,6,-20.327781,5.000000,,,,,,
1761058001885,00059,8,8,0,0,7,59,18.041543,83.000000,6,11.779779,70.000000,2,10.071157,67.000000,3,7.475255,61.000000,5,0.802721,48.000000,4,-8.888967,28.000000,8,-11.685111,23.000000,,,,,,
1761058001885,00062,8,8,0,0,7,62,33.179569,113.000000,8,5.986641,58.000000,6,-6.828124,33.000000,2,-7.431380,31.000000,3,-9.357562,28.000000,5,-9.802208,27.000000,4,-10.523870,25.000000,,,,,,
1761058001885,00001,8,8,0,0,7,1,12.181908,71.000000,4,10.841201,68.000000,2,10.497093,68.000000,8,8.068231,63.000000,5,5.635171,58.000000,3,-14.255906,18.000000,6,-16.275975,14.000000,,,,,,
1761058001985,00003,8,8,0,0,7,3,16.855205,80.000000,6,11.346957,69.000000,2,0.868510,48.000000,5,-2.348278,42.000000,4,-4.164192,38.000000,8,-6.721427,33.000000,3,-16.508983,13.000000,,,,,,
1761058001985,00010,8,8,0,0,7,10,14.719212,76.000000,8,7.917852,62.000000,4,2.530561,51.000000,2,-0.732389,45.000000,3,-5.098672,36.000000,6,-8.916376,28.000000,5,-12.364447,21.000000,,,,,,
1761058001985,00024,8,8,0,0,7,24,26.550234,100.000000,2,8.067880,63.000000,5,-6.643676,33.000000,8,-7.654368,31.000000,6,-9.067418,28.000000,4,-11.587565,23.000000,3,-13.736171,19.000000,,,,,,
1761058001985,00027,8,8,0,0,7,27,24.536398,96.000000,8,4.433230,55.000000,6,3.444505,53.000000,2,1.985790,50.000000,5,-0.760733,45.000000,3,-1.081605,44.000000,4,-17.612260,11.000000,,,,,,
1761058001985,00041,8,8,0,0,7,41,35.975168,119.000000,8,13.412751,73.000000,2,12.611728,72.000000,4,-3.198051,40.000000,3,-4.155871,38.000000,5,-7.366246,32.000000,6,-22.460889,1.000000,,,,,,
1761058001985,00059,8,8,0,0,7,59,20.144755,87.000000,6,11.309077,69.000000,2,6.713083,60.000000,3,5.573248,58.000000,5,1.885051,50.000000,4,-5.940824,34.000000,8,-10.039814,26.000000,,,,,,
1761058001985,00062,8,8,0,0,7,62,30.659787,108.000000,8,8.139330,63.000000,6,-5.594889,35.000000,2,-9.172231,28.000000,5,-10.427549,25.000000,3,-13.747553,19.000000,4,-17.024826,12.000000,,,,,,
1761058001985,00001,8,8,0,0,7,1,8.709650,64.000000,2,11.149328,69.000000,4,10.894421,68.000000,8,3.505687,53.000000,5,0.320304,47.000000,6,-12.149157,22.000000,3,-19.797748,6.000000,,,,,,
1761058002085,00003,8,8,0,0,7,3,13.980736,75.000000,6,5.908279,58.000000,5,0.085902,47.000000,2,-3.210618,40.000000,4,-6.387676,33.000000,8,-12.034721,22.000000,3,-14.452200,17.000000,,,,,,
1761058002085,00010,8,8,0,0,7,10,12.058030,71.000000,8,8.470260,63.000000,4,1.495263,49.000000,2,-0.343041,46.000000,3,-3.072730,40.000000,6,-6.680509,33.000000,5,-9.671198,27.000000,,,,,,
1761058002085,00024,8,8,0,0,7,24,27.082093,101.000000,2,6.086062,59.000000,8,-8.047138,30.000000,5,-9.194375,28.000000,6,-11.860854,22.000000,4,-12.644912,21.000000,3,-14.215417,18.000000,,,,,,
1761058002085,00027,8,8,0,0,7,27,26.931204,101.000000,8,7.433777,61.000000,2,2.492032,51.000000,3,1.931504,50.000000,5,0.156680,47.000000,6,0.098890,47.000000,4,-15.868420,14.000000,,,,,,
1761058002085,00041,8,8,0,0,7,41,30.855502,109.000000,2,13.139286,73.000000,8,12.293092,71.000000,4,-4.626865,37.000000,3,-4.978970,36.000000,5,-9.883900,26.000000,6,-19.900412,6.000000,,,,,,
1761058002085,00059,8,8,0,0,7,59,15.216121,77.000000,6,11.711054,70.000000,2,9.942847,66.000000,3,5.271572,57.000000,5,2.979878,52.000000,4,-9.314078,28.000000,8,-13.506223,19.000000,,,,,,
1761058002085,00062,8,8,0,0,7,62,32.885685,113.000000,8,6.853622,60.000000,2,-6.939150,32.000000,6,-7.757945,31.000000,5,-9.035601,28.000000,4,-12.082960,22.000000,3,-12.410469,21.000000,,,,,,
1761058002085,00001,8,8,0,0,7,1,6.781344,60.000000,4,15.458590,78.000000,2,8.621574,64.000000,5,5.924628,58.000000,8,2.886442,52.000000,6,-13.455573,19.000000,3,-17.461726,11.000000,,,,,,
1761058002185,00003,7,7,0,0,7,3,13.428799,73.000000,6,6.051086,59.000000,5,4.003533,54.000000,2,-3.805218,39.000000,8,-7.965409,30.000000,4,-11.386446,23.000000,3,-12.514101,21.000000,,,,,,
1761058002185,00010,7,7,0,0,7,10,13.859961,74.000000,8,11.252705,69.000000,4,5.786939,58.000000,2,0.273076,47.000000,3,-2.438314,41.000000,6,-7.251778,32.000000,5,-9.140693,28.000000,,,,,,
1761058002185,00024,7,7,0,0,7,24,27.050618,101.000000,2,4.001212,54.000000,4,-8.529094,29.000000,8,-8.926994,28.000000,5,-10.945346,24.000000,3,-13.295954,20.000000,6,-14.107250,18.000000,,,,,,
1761058002185,00027,7,7,0,0,7,27,22.540747,92.000000,2,5.288633,57.000000,6,4.992947,56.000000,3,4.358346,55.000000,8,0.647963,48.000000,5,-2.305263,42.000000,4,-15.248815,16.000000,,,,,,
1761058002185,00041,7,7,0,0,7,41,36.758835,120.000000,2,11.344488,69.000000,8,10.156763,67.000000,3,-0.037237,46.000000,5,-6.160494,34.000000,4,-6.793479,33.000000,6,-17.993005,10.000000,,,,,,
1761058002185,00059,7,7,0,0,7,59,20.922254,89.000000,6,12.178964,71.000000,2,10.179251,67.000000,3,4.445427,55.000000,5,-0.421318,46.000000,4,-5.155016,36.000000,8,-12.946635,20.000000,,,,,,
1761058002185,00062,7,7,0,0,7,62,32.396619,112.000000,8,1.743394,50.000000,5,-5.998868,34.000000,2,-8.661548,29.000000,6,-12.134297,22.000000,3,-15.478232,15.000000,4,-16.814264,12.000000,,,,,,
1761058002285,00003,8,8,0,0,7,3,12.262302,71.000000,6,8.727177,64.000000,5,3.836228,54.000000,4,-4.789425,37.000000,2,-5.521821,35.000000,8,-13.019831,20.000000,3,-14.644408,17.000000,,,,,,
1761058002285,00010,8,8,0,0,7,10,14.606844,76.000000,8,4.368743,55.000000,4,3.370896,53.000000,3,-4.563149,37.000000,2,-4.886323,37.000000,5,-7.856551,31.000000,6,-8.193861,30.000000,,,,,,
1761058002285,00024,8,8,0,0,7,24,28.258560,103.000000,2,6.313933,59.000000,8,-9.593890,27.000000,4,-9.602294,27.000000,5,-10.485418,25.000000,6,-15.047793,16.000000,3,-18.877515,8.000000,,,,,,
1761058002285,00027,8,8,0,0,7,27,24.767430,96.000000,6,4.325622,55.000000,3,3.234693,53.000000,8,2.757851,52.000000,2,2.754378,52.000000,5,-0.815748,45.000000,4,-14.316083,18.000000,,,,,,
1761058002285,00041,8,8,0,0,7,41,32.658027,112.000000,8,13.322039,73.000000,2,10.937127,68.000000,5,-1.900767,43.000000,3,-2.801886,41.000000,4,-5.903781,34.000000,6,-18.180062,10.000000,,,,,,
1761058002285,00059,8,8,0,0,7,59,19.911494,87.000000,6,10.931426,68.000000,2,10.054979,67.000000,5,2.010922,50.000000,3,-0.329727,46.000000,4,-7.840077,31.000000,8,-18.566567,9.000000,,,,,,
1761058002285,00062,8,8,0,0,7,62,40.765063,127.000000,8,6.195702,59.000000,2,-6.635891,33.000000,5,-7.538298,31.000000,4,-8.757708,29.000000,6,-9.980769,26.000000,3,-15.235813,16.000000,,,,,,
1761058002285,00015,8,8,0,0,7,15,13.480568,74.000000,8,7.855294,62.000000,5,-4.454507,37.000000,4,-7.204695,32.000000,3,-9.173575,28.000000,2,-14.574252,17.000000,6,-19.525460,7.000000,,,,,,
1761058002385,00003,9,9,0,0,7,3,11.578724,70.000000,6,9.601166,66.000000,5,3.516161,53.000000,4,-2.433461,41.000000,2,-3.845212,39.000000,8,-7.823649,31.000000,3,-14.793802,17.000000,,,,,,
1761058002385,00010,9,9,0,0,7,10,9.258064,65.000000,4,8.078776,63.000000,8,5.552222,58.000000,3,-2.521534,41.000000,2,-9.320411,28.000000,5,-11.967661,22.000000,6,-13.464281,19.000000,,,,,,
1761058002385,00024,9,9,0,0,7,24,27.336014,101.000000,2,2.807676,52.000000,3,-3.589151,39.000000,5,-10.171544,26.000000,8,-12.288819,22.000000,4,-12.690181,21.000000,6,-12.700454,21.000000,,,,,,
1761058002385,00027,9,9,0,0,7,27,23.435226,94.000000,2,6.462422,59.000000,3,3.417813,53.000000,5,2.845494,52.000000,6,1.590419,50.000000,8,-0.910398,45.000000,4,-14.393446,17.000000,,,,,,
1761058002385,00041,9,9,0,0,7,41,33.247162,113.000000,8,10.805119,68.000000,2,9.529483,66.000000,5,1.943500,50.000000,3,1.096405,49.000000,4,-8.044863,30.000000,6,-20.293181,5.000000,,,,,,
1761058002385,00059,9,9,0,0,7,59,23.104642,93.000000,6,11.092594,69.000000,2,4.559990,56.000000,3,3.199038,53.000000,5,2.632767,52.000000,4,-7.652525,31.000000,8,-12.086341,22.000000,,,,,,
1761058002385,00062,9,9,0,0,7,62,41.375676,127.000000,8,6.081759,59.000000,4,-9.522363,27.000000,2,-10.551472,25.000000,5,-12.801577,21.000000,6,-14.762356,17.000000,3,-18.515823,9.000000,,,,,,
1761058002385,00015,9,9,0,0,7,15,13.999184,75.000000,8,10.626800,68.000000,5,0.511690,47.000000,2,-9.137047,28.000000,3,-9.734377,27.000000,4,-12.072616,22.000000,6,-16.508954,13.000000,,,,,,
1761058002385,00039,9,9,0,0,7,39,15.754174,78.000000,2,9.669156,66.000000,8,7.789794,62.000000,4,3.814709,54.000000,6,-4.096771,38.000000,3,-4.511560,37.000000,5,-9.460732,27.000000,,,,,,
1761058002485,00003,9,9,0,0,7,3,13.206378,73.000000,6,6.979151,60.000000,2,-2.918804,40.000000,4,-3.418729,39.000000,5,-3.801181,39.000000,8,-11.038168,24.000000,3,-12.686372,21.000000,,,,,,
1761058002485,00010,9,9,0,0,7,10,11.387037,69.000000,8,7.176683,61.000000,4,2.503290,51.000000,3,-1.237345,44.000000,6,-7.354838,32.000000,5,-8.094016,30.000000,2,-11.645209,23.000000,,,,,,
1761058002485,00024,9,9,0,0,7,24,29.792440,106.000000,2,0.534907,47.000000,3,-5.242688,36.000000,8,-8.994707,28.000000,5,-10.305856,26.000000,4,-11.881620,22.000000,6,-13.463023,19.000000,,,,,,
1761058002485,00027,9,9,0,0,7,27,19.435495,86.000000,6,8.054667,63.000000,2,4.003738,54.000000,3,2.212022,51.000000,5,1.528663,49.000000,8,-3.241900,40.000000,4,-16.446355,13.000000,,,,,,
1761058002485,00041,9,9,0,0,7,41,33.989590,115.000000,8,12.331409,71.000000,2,9.055556,65.000000,5,1.952247,50.000000,3,0.598687,48.000000,4,-7.771858,31.000000,6,-18.354850,9.000000,,,,,,
1761058002485,00059,9,9,0,0,7,59,25.856336,98.000000,6,13.121669,73.000000,2,7.573373,62.000000,3,4.252224,55.000000,5,2.627972,52.000000,4,-3.109448,40.000000,8,-12.649368,21.000000,,,,,,
1761058002485,00062,9,9,0,0,7,62,40.306782,127.000000,8,8.183605,63.000000,2,-7.408260,31.000000,5,-8.147564,30.000000,4,-9.708336,27.000000,6,-11.263981,24.000000,3,-13.059733,20.000000,,,,,,
1761058002485,00015,9,9,0,0,7,15,16.547040,80.000000,8,13.257198,73.000000,5,-5.284815,36.000000,2,-8.218982,30.000000,3,-12.024122,22.000000,4,-13.824572,18.000000,6,-21.991957,2.000000,,,,,,
1761058002485,00039,9,9,0,0,7,39,13.394504,73.000000,2,12.131423,71.000000,8,10.650658,68.000000,4,5.133350,57.000000,3,2.083477,51.000000,6,-0.432476,45.000000,5,-10.058979,26.000000,,,,,,
1761058002585,00003,9,9,0,0,7,3,16.364797,79.000000,6,14.315636,75.000000,4,3.239534,53.000000,5,-0.202039,46.000000,2,-5.535530,35.000000,8,-6.715899,33.000000,3,-13.517341,19.000000,,,,,,
1761058002585,00010,9,9,0,0,7,10,12.767768,72.000000,4,5.007155,56.000000,3,-0.948032,44.000000,8,-2.065616,42.000000,6,-7.023462,32.000000,5,-9.267477,28.000000,2,-10.684197,25.000000,,,,,,
1761058002585,00024,9,9,0,0,7,24,30.958720,109.000000,2,-1.522630,43.000000,8,-5.622912,35.000000,3,-10.566980,25.000000,4,-13.322558,20.000000,5,-13.957149,18.000000,6,-14.795887,17.000000,,,,,,
1761058002585,00027,9,9,0,0,7,27,15.885856,78.000000,6,9.517506,66.000000,2,5.225539,57.000000,5,2.161302,51.000000,3,1.380626,49.000000,8,-3.288500,40.000000,4,-14.658793,17.000000,,,,,,
1761058002585,00041,9,9,0,0,7,41,35.414109,118.000000,8,13.596928,74.000000,2,6.960608,60.000000,5,1.928471,50.000000,3,-2.266998,42.000000,4,-6.799463,33.000000,6,-20.789296,4.000000,,,,,,
1761058002585,00059,9,9,0,0,7,59,16.288339,79.000000,2,9.069198,65.000000,6,9.051598,65.000000,3,8.172188,63.000000,5,6.286568,59.000000,4,-3.234851,40.000000,8,-14.398304,17.000000,,,,,,
1761058002585,00062,9,9,0,0,7,62,39.573775,126.000000,8,5.781320,58.000000,2,-4.797045,37.000000,4,-6.786391,33.000000,5,-9.401976,27.000000,6,-10.225864,26.000000,3,-14.477105,17.000000,,,,,,
1761058002585,00015,9,9,0,0,7,15,16.944269,81.000000,8,15.131783,77.000000,5,-0.329253,46.000000,3,-7.248795,32.000000,4,-10.500637,25.000000,2,-10.894242,24.000000,6,-20.945955,4.000000,,,,,,
1761058002585,00039,9,9,0,0,7,39,10.024784,67.000000,2,14.020425,75.000000,8,7.374785,61.000000,4,4.469035,55.000000,3,4.450165,55.000000,6,0.796419,48.000000,5,-7.996085,30.000000,,,,,,
1761058002685,00003,8,8,0,0,7,3,20.408611,88.000000,6,8.330434,63.000000,5,5.852347,58.000000,4,0.259768,47.000000,2,-4.964309,36.000000,8,-6.014624,34.000000,3,-13.809845,19.000000,,,,,,
1761058002685,00010,8,8,0,0,7,10,12.175780,71.000000,4,7.380529,61.000000,3,-3.759117,39.000000,8,-6.431289,33.000000,5,-8.117983,30.000000,2,-9.042266,28.000000,6,-9.948386,26.000000,,,,,,
1761058002685,00024,8,8,0,0,7,24,29.369522,106.000000,2,2.474946,51.000000,5,-5.117151,36.000000,8,-6.261453,34.000000,3,-8.684471,29.000000,4,-11.642705,23.000000,6,-16.723319,13.000000,,,,,,
1761058002685,00027,8,8,0,0,7,27,25.573654,98.000000,6,10.257545,67.000000,2,4.869153,56.000000,3,3.901793,54.000000,5,2.447217,51.000000,8,-1.408008,44.000000,4,-14.345569,17.000000,,,,,,
1761058002685,00041,8,8,0,0,7,41,34.783751,116.000000,2,9.720845,66.000000,8,8.746303,64.000000,5,3.598927,54.000000,3,-0.757006,45.000000,4,-4.556796,37.000000,6,-16.855829,12.000000,,,,,,
1761058002685,00059,8,8,0,0,7,59,20.126577,87.000000,6,8.327708,63.000000,2,8.038094,63.000000,5,5.215499,57.000000,3,4.719095,56.000000,4,-2.318579,42.000000,8,-13.293207,20.000000,,,,,,
1761058002685,00062,8,8,0,0,7,62,42.805577,127.000000,8,3.804834,54.000000,2,-3.288742,40.000000,4,-9.242098,28.000000,5,-9.826006,27.000000,3,-11.344342,23.000000,6,-17.658618,11.000000,,,,,,
1761058002685,00015,8,8,0,0,7,15,13.668994,74.000000,8,15.082160,77.000000,5,-0.338800,46.000000,3,-6.501014,33.000000,2,-9.727828,27.000000,4,-10.797129,25.000000,6,-20.953346,4.000000,,,,,,
