timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1761058001485,00022,8,8,0,0,3,22,28.915743,105.000000,7,5.741074,58.000000,4,4.047845,55.000000,6,-1.565195,43.000000,8,-2.294918,42.000000,5,-2.489723,41.000000,2,-3.921542,38.000000,,,,,,
1761058001485,00023,8,8,0,0,3,23,8.800264,64.000000,4,0.477361,47.000000,2,-5.190681,36.000000,7,-6.227775,34.000000,8,-8.487313,29.000000,5,-13.528297,19.000000,6,-16.781698,13.000000,,,,,,
1761058001485,00035,8,8,0,0,3,35,4.400235,55.000000,2,9.719148,66.000000,4,0.715334,48.000000,8,-0.595350,45.000000,5,-5.284202,36.000000,7,-11.717617,23.000000,6,-17.081564,12.000000,,,,,,
1761058001485,00047,8,8,0,0,3,47,8.499843,63.000000,8,6.498107,59.000000,4,2.723516,52.000000,5,-4.945627,36.000000,6,-6.130092,34.000000,7,-7.819437,31.000000,2,-10.099446,26.000000,,,,,,
1761058001485,00060,8,8,0,0,3,60,9.978524,66.000000,6,2.596808,52.000000,8,-0.249059,46.000000,2,-3.256148,40.000000,7,-8.889651,28.000000,5,-13.928745,18.000000,4,-18.531586,9.000000,,,,,,
1761058001585,00005,7,7,0,0,3,5,24.291716,95.000000,8,2.443395,51.000000,2,-0.152419,46.000000,4,-1.520598,43.000000,5,-17.548156,11.000000,7,-18.557191,9.000000,6,-20.044104,6.000000,,,,,,
1761058001585,00017,7,7,0,0,3,17,25.890563,99.000000,4,9.829125,66.000000,5,3.520247,53.000000,7,1.320427,49.000000,2,-1.857746,43.000000,8,-10.360991,25.000000,6,-18.488868,9.000000,,,,,,
1761058001585,00018,7,7,0,0,3,18,13.338385,73.000000,6,6.640177,60.000000,8,6.558812,60.000000,2,2.833151,52.000000,4,-0.346928,46.000000,7,-0.434626,45.000000,5,-13.175189,20.000000,,,,,,
1761058001585,00022,7,7,0,0,3,22,26.280902,99.000000,7,9.120436,65.000000,4,6.573145,60.000000,6,-0.030741,46.000000,5,-1.136592,44.000000,8,-2.514699,41.000000,2,-5.536119,35.000000,,,,,,
1761058001585,00023,7,7,0,0,3,23,7.299083,61.000000,4,-1.104643,44.000000,7,-1.183697,44.000000,2,-4.033139,38.000000,8,-6.712768,33.000000,5,-11.877860,22.000000,6,-12.028446,22.000000,,,,,,
1761058001585,00047,7,7,0,0,3,47,7.120877,61.000000,8,6.477750,59.000000,4,4.944576,56.000000,6,-3.508422,39.000000,2,-5.281935,36.000000,5,-6.950820,32.000000,7,-9.068424,28.000000,,,,,,
1761058001585,00060,7,7,0,0,3,60,8.480413,63.000000,2,1.207795,49.000000,6,1.190875,49.000000,8,0.840377,48.000000,7,-9.670437,27.000000,5,-14.928680,16.000000,4,-18.383414,9.000000,,,,,,
1761058001685,00005,7,7,0,0,3,5,33.954731,115.000000,4,1.388508,49.000000,2,1.147420,49.000000,8,-0.571665,45.000000,5,-14.202842,18.000000,6,-16.484073,13.000000,7,-20.736060,5.000000,,,,,,
1761058001685,00017,7,7,0,0,3,17,28.921659,105.000000,4,5.411253,57.000000,5,4.365715,55.000000,2,1.830477,50.000000,7,-0.517652,45.000000,8,-12.552870,21.000000,6,-17.511893,11.000000,,,,,,
1761058001685,00018,7,7,0,0,3,18,13.610227,74.000000,6,5.859276,58.000000,8,3.962037,54.000000,4,2.459312,51.000000,2,1.871925,50.000000,7,-1.858940,43.000000,5,-13.723946,19.000000,,,,,,
1761058001685,00022,7,7,0,0,3,22,26.345796,99.000000,7,10.201058,67.000000,4,6.562659,60.000000,6,4.145858,55.000000,8,-1.501252,43.000000,2,-1.750260,43.000000,5,-3.961275,38.000000,,,,,,
1761058001685,00023,7,7,0,0,3,23,10.942628,68.000000,4,0.134847,47.000000,7,-4.884591,37.000000,8,-8.917092,28.000000,5,-9.799012,27.000000,2,-10.238899,26.000000,6,-12.382256,21.000000,,,,,,
1761058001685,00047,7,7,0,0,3,47,5.271627,57.000000,8,8.747629,64.000000,4,4.561884,56.000000,6,-1.755406,43.000000,2,-4.190027,38.000000,5,-6.767269,33.000000,7,-6.954638,32.000000,,,,,,
1761058001685,00060,7,7,0,0,3,60,6.153113,59.000000,6,2.358433,51.000000,8,1.653479,50.000000,2,-3.230922,40.000000,7,-11.340341,24.000000,5,-14.808449,17.000000,4,-17.808492,10.000000,,,,,,
1761058001785,00005,6,6,0,0,3,5,36.301275,120.000000,8,3.105485,53.000000,2,2.409196,51.000000,4,1.361973,49.000000,6,-14.195015,18.000000,5,-15.166499,16.000000,7,-16.650434,13.000000,,,,,,
1761058001785,00017,6,6,0,0,3,17,27.858588,103.000000,4,10.453194,67.000000,5,2.992974,52.000000,7,0.247558,47.000000,2,-0.168791,46.000000,8,-13.751561,19.000000,6,-17.009256,12.000000,,,,,,
1761058001785,00018,6,6,0,0,3,18,14.702268,76.000000,8,5.995504,58.000000,2,3.550258,54.000000,6,3.499333,53.000000,4,2.620210,52.000000,7,-0.413326,46.000000,5,-8.446312,29.000000,,,,,,
1761058001785,00022,6,6,0,0,3,22,30.012872,107.000000,7,8.455042,63.000000,4,6.307618,59.000000,6,2.897309,52.000000,8,0.449699,47.000000,5,-1.752750,43.000000,2,-2.134732,42.000000,,,,,,
1761058001785,00023,6,6,0,0,3,23,8.176956,63.000000,4,3.353787,53.000000,7,-2.508100,41.000000,8,-6.302028,34.000000,6,-11.557853,23.000000,2,-12.800886,21.000000,5,-13.223945,20.000000,,,,,,
1761058001785,00060,6,6,0,0,3,60,5.231373,57.000000,2,1.612227,50.000000,8,-0.204881,46.000000,6,-3.606846,39.000000,7,-11.432974,23.000000,5,-13.108031,20.000000,4,-14.945232,16.000000,,,,,,
1761058001885,00005,8,7,0,0,3,5,26.336982,99.000000,2,5.814321,58.000000,4,2.648391,52.000000,8,2.606056,52.000000,5,-11.561229,23.000000,6,-11.676193,23.000000,7,-13.783762,19.000000,,,,,,
1761058001885,00017,8,7,0,0,3,17,26.579178,100.000000,4,10.934930,68.000000,2,3.700724,54.000000,5,3.194846,53.000000,7,-3.160230,40.000000,8,-13.184691,20.000000,6,-17.473864,11.000000,,,,,,
1761058001885,00018,8,7,0,0,3,18,12.567793,72.000000,6,7.465593,61.000000,8,6.086928,59.000000,2,5.062178,57.000000,4,3.719934,54.000000,7,0.520073,47.000000,5,-14.531035,17.000000,,,,,,
1761058001885,00022,8,7,0,0,3,22,27.412352,102.000000,4,7.628528,62.000000,7,7.334421,61.000000,6,1.408394,49.000000,2,1.008326,48.000000,5,-4.029443,38.000000,8,-4.922636,36.000000,,,,,,
1761058001885,00023,8,7,0,0,3,23,6.915675,60.000000,4,1.630810,50.000000,7,-3.218880,40.000000,8,-7.395437,31.000000,5,-7.535653,31.000000,6,-7.723335,31.000000,2,-9.236593,28.000000,,,,,,
1761058001885,00060,8,7,0,0,3,60,3.762714,54.000000,2,5.480589,57.000000,8,0.266137,47.000000,6,-2.859414,41.000000,7,-10.895530,24.000000,5,-12.161788,22.000000,4,-15.724133,15.000000,,,,,,
1761058001885,00035,8,7,0,0,3,35,19.455392,86.000000,2,7.107668,61.000000,4,1.105433,49.000000,8,-3.757120,39.000000,7,-4.403584,37.000000,5,-7.987807,30.000000,6,-12.185864,22.000000,,,,,,
1761058001885,00053,8,7,0,0,3,53,27.022952,101.000000,2,11.919000,70.000000,7,-3.412152,39.000000,4,-7.574747,31.000000,6,-8.933144,28.000000,8,-10.102072,26.000000,5,-11.532160,23.000000,,,,,,
1761058001985,00005,8,8,0,0,3,5,29.023024,105.000000,4,1.716075,50.000000,8,1.028915,48.000000,2,0.844218,48.000000,6,-12.767840,21.000000,5,-13.539463,19.000000,7,-15.318149,15.000000,,,,,,
1761058001985,00017,8,8,0,0,3,17,26.347675,99.000000,4,11.635925,70.000000,5,6.543578,60.000000,2,4.349526,55.000000,7,-6.894742,32.000000,6,-11.458965,23.000000,8,-12.953641,20.000000,,,,,,
1761058001985,00018,8,8,0,0,3,18,0.944906,48.000000,8,9.677753,66.000000,2,5.762769,58.000000,6,3.282383,53.000000,4,1.014792,48.000000,7,-2.434497,41.000000,5,-11.954982,22.000000,,,,,,
1761058001985,00022,8,8,0,0,3,22,28.833082,104.000000,7,8.074497,63.000000,4,3.418605,53.000000,8,1.772480,50.000000,6,0.229049,47.000000,2,-4.867683,37.000000,5,-6.552077,33.000000,,,,,,
1761058001985,00023,8,8,0,0,3,23,10.878721,68.000000,4,9.004690,65.000000,8,3.836539,54.000000,7,-4.019573,38.000000,2,-6.385185,33.000000,6,-8.442829,29.000000,5,-10.145982,26.000000,,,,,,
1761058001985,00060,8,8,0,0,3,60,4.058717,55.000000,2,0.800252,48.000000,8,0.352878,47.000000,6,-0.127186,46.000000,7,-6.886572,32.000000,5,-13.393969,19.000000,4,-17.669017,11.000000,,,,,,
1761058001985,00035,8,8,0,0,3,35,20.994831,89.000000,2,6.078548,59.000000,4,0.257271,47.000000,8,-2.841986,41.000000,5,-8.485884,29.000000,7,-11.207865,24.000000,6,-16.844055,12.000000,,,,,,
1761058001985,00053,8,8,0,0,3,53,24.891944,97.000000,2,8.478186,63.000000,4,-5.745099,35.000000,7,-6.322143,34.000000,8,-6.350419,34.000000,6,-9.756531,27.000000,5,-11.174565,24.000000,,,,,,
1761058002085,00005,7,7,0,0,3,5,26.711613,100.000000,4,6.458170,59.000000,8,4.657148,56.000000,2,0.285330,47.000000,6,-11.730294,23.000000,7,-14.143757,18.000000,5,-14.603169,17.000000,,,,,,
1761058002085,00017,7,7,0,0,3,17,19.301945,85.000000,4,9.918522,66.000000,2,2.256048,51.000000,5,0.578675,48.000000,7,-3.499893,39.000000,8,-11.977163,22.000000,6,-14.716051,17.000000,,,,,,
1761058002085,00022,7,7,0,0,3,22,21.182617,89.000000,7,7.088228,61.000000,4,6.753130,60.000000,6,0.085522,47.000000,8,-1.104403,44.000000,5,-7.910389,30.000000,2,-8.046690,30.000000,,,,,,
1761058002085,00023,7,7,0,0,3,23,6.296330,59.000000,4,9.744706,66.000000,2,-3.386208,40.000000,8,-4.364604,38.000000,7,-6.094615,34.000000,6,-8.767120,29.000000,5,-11.625698,23.000000,,,,,,
1761058002085,00060,7,7,0,0,3,60,1.627499,50.000000,6,-0.693081,45.000000,8,-0.841471,45.000000,5,-1.383688,44.000000,2,-2.909732,40.000000,7,-5.988269,34.000000,4,-17.076149,12.000000,,,,,,
1761058002085,00035,7,7,0,0,3,35,24.621564,96.000000,2,7.236878,61.000000,8,3.706465,54.000000,4,-0.607835,45.000000,7,-6.660519,33.000000,5,-6.936665,32.000000,6,-17.957489,10.000000,,,,,,
1761058002085,00053,7,7,0,0,3,53,20.489594,88.000000,2,7.480698,61.000000,8,-4.277636,38.000000,7,-7.649978,31.000000,6,-7.973301,30.000000,4,-7.983786,30.000000,5,-9.018161,28.000000,,,,,,
1761058002185,00005,7,7,0,0,3,5,20.079304,87.000000,2,5.326408,57.000000,4,4.661501,56.000000,8,4.509757,55.000000,7,-5.118010,36.000000,6,-14.633176,17.000000,5,-16.299799,14.000000,,,,,,
1761058002185,00017,7,7,0,0,3,17,4.396521,55.000000,4,9.119058,65.000000,2,1.586465,50.000000,5,-2.042796,42.000000,7,-5.083228,36.000000,8,-13.899919,18.000000,6,-18.877166,8.000000,,,,,,
1761058002185,00022,7,7,0,0,3,22,23.182374,93.000000,7,11.167218,69.000000,4,6.041142,59.000000,8,1.434983,49.000000,6,0.510681,47.000000,5,-5.201956,36.000000,2,-5.722055,35.000000,,,,,,
1761058002185,00060,7,7,0,0,3,60,-1.337803,44.000000,8,2.413771,51.000000,6,-0.158676,46.000000,2,-2.586803,41.000000,7,-2.862501,41.000000,4,-19.885952,6.000000,5,-21.354403,3.000000,,,,,,
1761058002185,00035,7,7,0,0,3,35,11.339691,69.000000,8,1.827798,50.000000,2,1.426169,49.000000,4,-2.728136,41.000000,7,-8.748882,29.000000,5,-9.383104,27.000000,6,-17.597487,11.000000,,,,,,
1761058002185,00053,7,7,0,0,3,53,24.424375,96.000000,2,8.619735,64.000000,8,-3.158087,40.000000,7,-6.659514,33.000000,4,-7.257022,32.000000,6,-7.812999,31.000000,5,-14.207319,18.000000,,,,,,
1761058002185,00008,7,7,0,0,3,8,18.212352,83.000000,2,14.575080,76.000000,4,11.903534,70.000000,8,2.934751,52.000000,5,1.723676,50.000000,6,-0.894574,45.000000,7,-7.518296,31.000000,,,,,,
1761058002285,00005,7,6,0,0,3,5,22.995566,93.000000,4,7.113600,61.000000,2,3.947383,54.000000,7,2.868488,52.000000,8,-4.618164,37.000000,5,-15.168199,16.000000,6,-17.310917,11.000000,,,,,,
1761058002285,00022,7,6,0,0,3,22,23.618657,94.000000,7,9.874195,66.000000,4,7.104797,61.000000,8,4.682861,56.000000,6,-3.598248,39.000000,2,-8.330548,30.000000,5,-9.798321,27.000000,,,,,,
1761058002285,00060,7,6,0,0,3,60,-0.811076,45.000000,8,1.560969,50.000000,7,-2.214208,42.000000,2,-4.079032,38.000000,6,-4.630924,37.000000,4,-19.978706,6.000000,5,-20.288034,5.000000,,,,,,
1761058002285,00035,7,6,0,0,3,35,13.097569,73.000000,2,4.333932,55.000000,4,2.909931,52.000000,8,-0.239509,46.000000,7,-7.784629,31.000000,5,-11.302000,24.000000,6,-26.730442,0.000000,,,,,,
1761058002285,00053,7,6,0,0,3,53,25.709025,98.000000,2,14.201179,75.000000,8,-1.690521,43.000000,4,-5.671045,35.000000,7,-8.307270,30.000000,5,-9.898096,26.000000,6,-11.205124,24.000000,,,,,,
1761058002285,00008,7,6,0,0,3,8,14.297042,75.000000,2,15.747155,78.000000,4,8.976321,64.000000,5,4.549767,56.000000,8,0.300075,47.000000,6,-1.305385,44.000000,7,-5.227016,36.000000,,,,,,
1761058002285,00047,7,6,0,0,3,47,21.024623,89.000000,8,6.738035,60.000000,4,3.405868,53.000000,2,-5.832194,35.000000,7,-5.873510,35.000000,5,-7.885929,30.000000,6,-23.156974,0.000000,,,,,,
1761058002385,00005,6,6,0,0,3,5,24.713947,96.000000,4,4.949224,56.000000,2,1.862119,50.000000,7,-1.242312,44.000000,8,-1.949919,42.000000,6,-14.098302,18.000000,5,-17.398023,11.000000,,,,,,
1761058002385,00022,6,6,0,0,3,22,21.951607,91.000000,7,11.659704,70.000000,8,5.415890,57.000000,4,4.166417,55.000000,6,-0.608401,45.000000,2,-8.154093,30.000000,5,-11.617825,23.000000,,,,,,
1761058002385,00035,6,6,0,0,3,35,12.679247,72.000000,2,5.499499,57.000000,4,-1.271773,44.000000,8,-1.913978,43.000000,7,-5.945909,34.000000,5,-13.735123,19.000000,6,-18.671948,9.000000,,,,,,
1761058002385,00053,6,6,0,0,3,53,23.845085,94.000000,2,10.002200,67.000000,8,0.782256,48.000000,4,-0.992852,44.000000,7,-4.441650,37.000000,6,-7.755698,31.000000,5,-10.431891,25.000000,,,,,,
1761058002385,00008,6,6,0,0,3,8,14.199471,75.000000,2,17.576325,82.000000,4,15.225728,77.000000,6,2.913717,52.000000,5,-1.360016,44.000000,8,-4.197469,38.000000,7,-5.956054,34.000000,,,,,,
1761058002385,00047,6,6,0,0,3,47,24.490024,96.000000,8,7.968657,62.000000,4,5.020675,56.000000,2,-4.719790,37.000000,7,-6.738751,33.000000,5,-14.122143,18.000000,6,-21.716305,3.000000,,,,,,
1761058002485,00005,6,6,0,0,3,5,25.117199,97.000000,2,3.942764,54.000000,7,2.136600,51.000000,4,1.038307,48.000000,8,-2.554475,41.000000,6,-15.177988,16.000000,5,-18.193478,10.000000,,,,,,
1761058002485,00022,6,6,0,0,3,22,23.857774,94.000000,7,9.364997,65.000000,4,7.587580,62.000000,8,3.780128,54.000000,6,3.599268,54.000000,5,-10.767620,25.000000,2,-12.944226,20.000000,,,,,,
1761058002485,00035,6,6,0,0,3,35,12.255208,71.000000,2,8.188824,63.000000,8,-2.258205,42.000000,4,-3.715885,39.000000,7,-4.092312,38.000000,5,-13.840381,18.000000,6,-14.677657,17.000000,,,,,,
1761058002485,00053,6,6,0,0,3,53,27.111292,101.000000,2,13.518137,74.000000,8,2.275095,51.000000,7,-4.405222,37.000000,4,-7.596534,31.000000,6,-9.637470,27.000000,5,-10.232865,26.000000,,,,,,
1761058002485,00047,6,6,0,0,3,47,23.869663,94.000000,8,6.604186,60.000000,4,1.467268,49.000000,7,-6.120578,34.000000,2,-6.918712,32.000000,5,-7.095102,32.000000,6,-16.735691,13.000000,,,,,,
1761058002485,00023,6,6,0,0,3,23,5.818375,58.000000,4,8.367216,63.000000,2,-0.772640,45.000000,7,-4.987993,36.000000,6,-10.413334,25.000000,5,-12.762038,21.000000,8,-14.790254,17.000000,,,,,,
1761058002585,00005,6,6,0,0,3,5,23.230389,93.000000,4,-0.283065,46.000000,7,-1.171669,44.000000,8,-2.809387,41.000000,2,-6.821345,33.000000,5,-14.253763,18.000000,6,-17.026264,12.000000,,,,,,
1761058002585,00022,6,6,0,0,3,22,24.188914,95.000000,7,12.538776,72.000000,4,6.086904,59.000000,8,3.768590,54.000000,6,-0.610708,45.000000,5,-10.730983,25.000000,2,-13.172672,20.000000,,,,,,
1761058002585,00035,6,6,0,0,3,35,12.635435,72.000000,2,6.172479,59.000000,8,-3.249542,40.000000,4,-4.605743,37.000000,7,-6.040055,34.000000,5,-8.919811,28.000000,6,-16.806174,12.000000,,,,,,
1761058002585,00053,6,6,0,0,3,53,25.208353,97.000000,2,14.465084,76.000000,8,0.826005,48.000000,7,-0.359798,46.000000,6,-6.568371,33.000000,5,-8.347193,30.000000,4,-9.905433,26.000000,,,,,,
1761058002585,00047,6,6,0,0,3,47,21.899613,91.000000,8,9.004511,65.000000,4,-0.357091,46.000000,2,-6.686593,33.000000,7,-7.943647,30.000000,5,-11.188804,24.000000,6,-16.482195,13.000000,,,,,,
1761058002585,00023,6,6,0,0,3,23,8.316926,63.000000,4,10.181459,67.000000,2,7.752126,62.000000,7,-5.932828,34.000000,6,-8.612782,29.000000,5,-12.549503,21.000000,8,-16.050999,14.000000,,,,,,
1761058002685,00005,5,5,0,0,3,5,23.521847,94.000000,7,0.840725,48.000000,4,-0.505411,45.000000,2,-1.238463,44.000000,8,-7.060106,32.000000,5,-20.000082,6.000000,6,-21.099873,4.000000,,,,,,
1761058002685,00022,5,5,0,0,3,22,25.854282,98.000000,7,10.709316,68.000000,4,6.244428,59.000000,8,4.728094,56.000000,6,2.749533,52.000000,5,-8.716269,29.000000,2,-11.675992,23.000000,,,,,,
1761058002685,00035,5,5,0,0,3,35,14.292243,75.000000,2,9.629718,66.000000,8,-0.700677,45.000000,5,-5.933547,34.000000,7,-7.937461,30.000000,4,-8.514168,29.000000,6,-22.139236,2.000000,,,,,,
1761058002685,00053,5,5,0,0,3,53,29.374073,106.000000,2,14.193401,75.000000,8,2.963747,52.000000,7,-5.605106,35.000000,6,-6.064896,34.000000,4,-7.690274,31.000000,5,-8.353996,30.000000,,,,,,
1761058002685,00047,5,5,0,0,3,47,24.742010,96.000000,8,8.939577,64.000000,4,-0.668375,45.000000,7,-8.752553,29.000000,2,-9.878628,26.000000,5,-10.000580,26.000000,6,-15.680090,15.000000,,,,,,
1761058002785,00005,7,6,0,0,3,5,23.683482,94.000000,4,2.592782,52.000000,7,-0.137536,46.000000,2,-2.112449,42.000000,8,-7.568265,31.000000,5,-16.820362,12.000000,6,-18.294504,9.000000,,,,,,
1761058002785,00022,7,6,0,0,3,22,23.293205,93.000000,7,10.482405,67.000000,4,7.684434,62.000000,8,3.077492,53.000000,6,-0.454525,45.000000,5,-10.147446,26.000000,2,-11.540889,23.000000,,,,,,
1761058002785,00035,7,6,0,0,3,35,13.551643,74.000000,2,5.664823,58.000000,8,-0.702382,45.000000,7,-3.341965,40.000000,4,-6.545965,33.000000,5,-8.173971,30.000000,6,-20.115355,6.000000,,,,,,
1761058002785,00053,7,6,0,0,3,53,25.019235,97.000000,2,12.391585,71.000000,8,-2.488098,41.000000,4,-2.719814,41.000000,7,-6.095982,34.000000,6,-8.484052,29.000000,5,-11.253048,24.000000,,,,,,
1761058002785,00047,7,6,0,0,3,47,20.905089,89.000000,8,9.374630,65.000000,4,-0.240603,46.000000,7,-5.960297,34.000000,2,-9.237938,28.000000,5,-12.157634,22.000000,6,-18.763769,9.000000,,,,,,
1761058002785,00017,7,6,0,0,3,17,29.861035,107.000000,4,10.991245,69.000000,2,-3.699283,39.000000,5,-5.293363,36.000000,7,-6.277926,34.000000,6,-6.296289,34.000000,8,-18.560505,9.000000,,,,,,
1761058002785,00060,7,6,0,0,3,60,6.125463,59.000000,6,4.029965,54.000000,8,0.016109,46.000000,7,-3.527206,39.000000,2,-3.540115,39.000000,4,-18.826381,8.000000,5,-19.956409,6.000000,,,,,,
1761058002885,00005,7,7,0,0,3,5,25.063374,97.000000,4,2.471980,51.000000,7,-1.310239,44.000000,2,-5.620911,35.000000,8,-9.886843,26.000000,6,-19.908850,6.000000,5,-21.695016,3.000000,,,,,,
1761058002885,00022,7,7,0,0,3,22,26.077020,99.000000,7,7.472899,61.000000,4,6.615656,60.000000,8,4.697553,56.000000,6,-0.136231,46.000000,5,-7.591575,31.000000,2,-18.276265,10.000000,,,,,,
1761058002885,00035,7,7,0,0,3,35,12.594904,72.000000,2,6.464229,59.000000,4,-3.991878,38.000000,7,-4.542824,37.000000,8,-4.716547,37.000000,5,-7.678410,31.000000,6,-20.248477,6.000000,,,,,,
1761058002885,00053,7,7,0,0,3,53,26.065566,99.000000,2,11.753975,70.000000,7,-1.116393,44.000000,8,-1.571793,43.000000,4,-2.081097,42.000000,6,-9.522805,27.000000,5,-13.299471,20.000000,,,,,,
1761058002885,00047,7,7,0,0,3,47,23.252379,93.000000,8,15.617006,78.000000,4,1.022285,48.000000,2,-6.582208,33.000000,7,-7.882861,30.000000,5,-12.665707,21.000000,6,-16.604962,13.000000,,,,,,
1761058002885,00017,7,7,0,0,3,17,28.444369,104.000000,4,11.416831,69.000000,5,-2.095769,42.000000,2,-3.719406,39.000000,7,-6.272463,34.000000,6,-6.675311,33.000000,8,-15.628534,15.000000,,,,,,
1761058002885,00060,7,7,0,0,3,60,5.829427,58.000000,6,1.943899,50.000000,2,1.131207,49.000000,8,-1.160361,44.000000,7,-1.950588,42.000000,5,-18.388592,9.000000,4,-20.715155,5.000000,,,,,,
1761058002985,00005,8,7,0,0,3,5,24.500260,96.000000,4,5.207657,57.000000,7,0.046282,46.000000,2,-7.238138,32.000000,8,-7.302961,32.000000,6,-17.344461,11.000000,5,-23.424775,0.000000,,,,,,
1761058002985,00022,8,7,0,0,3,22,26.244838,99.000000,4,8.835230,64.000000,7,8.211773,63.000000,8,3.939713,54.000000,6,-0.272310,46.000000,5,-7.961116,30.000000,2,-14.409335,17.000000,,,,,,
1761058002985,00035,8,7,0,0,3,35,13.225469,73.000000,2,11.035869,69.000000,4,-4.162748,38.000000,8,-6.060821,34.000000,5,-6.869174,33.000000,7,-9.370186,27.000000,6,-20.433896,5.000000,,,,,,
1761058002985,00053,8,7,0,0,3,53,22.986108,93.000000,2,9.051641,65.000000,4,-0.330636,46.000000,8,-0.620428,45.000000,7,-2.497403,41.000000,6,-11.091978,24.000000,5,-14.247627,18.000000,,,,,,
